full date,Item name,all
2022.06.24 18:53,cacao,"The steamed bottom is 57,000 won. Run away when it rebounds. One last crash remains. The last credit is stolen, so buy it at that time."
2022.06.24 18:55,cacao,Comments about what went up today - The price of peeing on your feet - It doesn't mean anything
2022.06.24 19:03,cacao,"One month, like 10 years of the Yun Seok-Yeol administration, is the real story that this government has been reorganized so that all the people of the country can come here, but it has only been a month since he took office? I feel like I have to work with this disgusting government for the next 5 years. I'm afraid of impeachment."
2022.06.24 19:06,cacao,The stock market is soaring today thanks to Yoon Tong.
2022.06.24 19:59,cacao,"Amazing steamed rebound, it's my first time today"
2022.06.24 20:04,cacao,Did you know that even the employees of Jekkah are the management team?
2022.06.24 20:28,cacao,"I wouldn't be embarrassed by giving away 10,000 won to pee on my frostbitten feet."
2022.06.24 21:08,cacao,Credit to the gloomy anti-comment units. Attempts. it's all gone what are you messing around with There's nothing to rip off now.
2022.06.24 21:46,cacao,"Only individuals sold 730,000 shares today. It's fun. Turned on the floor~?"
2022.06.24 22:07,cacao,"Characteristic of Jurin, when it comes to the real deal, they sell it. They sold a lot..... (Not the original version, but there are many people who sold it at a loss) Conclusion: robbery.... In the era of internet platforms, this is the leader... Continue to Samoa. Think of it as a stock. I made a 130% return with KAKAO, and it is now -5% (it's annoying), but I think I've learned a lot."
2022.06.24 22:14,cacao,"W award ! I will wear it twice and hit it, and I will come back to you. If you come back alive, you will be welcomed, and I will throw you away and wait."
2022.06.24 22:48,cacao,Until 5 million lol
2022.06.24 22:57,cacao,"European Situation Russia will shut down 100% of European natural gas soon, and European natural gas prices will skyrocket. When this winter comes, heating and cooking will be impossible in Europe due to a lack of natural gas. Some countries even protest for regime change. Russia is a condition of supplying natural gas 1. Economic sanctions should be lifted 2. Ukraine's arms aid ban 3. Baltic countries excluding NATO member countries 4. Recognition of the ruble as the key currency: All settlements with Russia in the future should be in rubles The ruble is something that the United States will never tolerate. The moment Europe concedes to the three Baltic countries, NATO will never concede because NATO will lose its reputation. In the end, Europe will suffer a severe economic collapse this winter. Even this year and next year, we must respond with extreme tension and caution We must dispose of all real estate, stocks, and bonds No matter how institutions support the stock price, household debt 1800 trillion won Debt ratio 106% No. 1 in the world Therefore, never forget that Korea is the country that is most affected by the rise in US interest rates due to inflation Foreign currency is in short supply. Current account is also in deficit, foreign bonds and stocks are randomly disposed of, which is fueling the exchange rate rise. Bond funds and large US investment companies are running out of money."
2022.06.24 23:22,cacao,61.8 percent.
2022.06.25 00:01,cacao,Do you have KAKAO Talk on my phone? Please click the like button. Mobile market share is growth potential.
2022.06.25 00:25,cacao,★The last earth spoon given down by the sky. Fighting Lee Jae Myung!
2022.06.25 01:31,cacao,Why am I so anxious when there is no anti?
2022.06.25 03:10,cacao,"KAKAO nigga, buy some Clayton"
2022.06.25 05:01,cacao,Don't compare KAKAO to Google. That's an illusion.
2022.06.25 05:29,cacao,Sanghanka - 92.950 on Mondays
2022.06.25 05:51,cacao,"After Yoon Do-ri took office, nothing happens in the stock market~ ㅠㅠ In this month alone, the KOSPI fell 13.83% and the KOSDAQ 20.03%, recording the biggest monthly drop since October 2008. Global stock markets generally entered a bear market due to concerns about austerity and economic downturn. As the recent decline in the Korean stock market has been remarkable, the pain of individual investors is increasing. The reason why the KOSDAQ, which has a high proportion of individual investors, has suffered a greater decline is also because the stocks of individuals who invested in debt were forcibly liquidated and fell into a vicious cycle of decline. The personal credit balance fell to the lowest level (19,530.8 billion won) in one year and five months, increasing the selling pressure across the stock market. This is the reason why there are forecasts that the KOSPI 2300 and KOSDAQ 700 lines are imminent. When the stock price plummeted due to the corona virus, President Moon Jae-in initially blocked short selling for one year to prevent the decline in stock prices. Investors fell into panic when they did not even give a message to the stock market, let alone take practical measures to stabilize the stock market, as they were so caught up in the game of kings and focused only on seizing power and political retaliation such as the incorporation of the police into the Ministry of Public Administration and Security. Compared to Kim Dae-jung, who overcame the IMF caused by the Kukjem Party, Roh Moo-hyun, a master of independent and balanced diplomacy respected by the powerful United States and the world, and President Moon Jae-in, who achieved 4% growth in the Korean economy despite the corona crisis, you can clearly feel the difference. They are from the Democratic Party, who created decentralization, basic entitlement to the minimum wage, old-age allowance, and the subway free-riding welfare system for the common people. Also, when a reporter asked Do-ri Yoon, 'Do you have any measures for rising prices? So, is there any other way~? The National Assembly will discuss it"" and leaves the seat as if it's not his business~ ㅋㅋ Do-ri Yoon, a countermeasure against the ban. .Children who took pictures of Gukjimdang should stick their noses in the water and reflect on them. Including stock manipulation Gurni, Kwon and Jangsi under Yoon Do-ri will take the place of Kwon, or Yoon Moo-sik, and knead the national anthem like rice cakes. Ha, but how did you pass the strabismus with that head and cheated~ ㅋㅋ The Financial Supervisory Service Governor Lee Bok-hyeon made a plan to meet the CEOs of the financial investment industry, such as securities companies and asset management companies, only on the 28th, but it is pointed out that it is a delayed reaction. The FSS Supervisor was the inspector until a month ago~ ㅠㅠ A person who has been a prosecutor for the rest of his life is the FSS chief hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha” Although the USFK nominally exists because of North Korea, it is actually part of the US policy of permanent division of the Korean Peninsula to contain China and Russia. The Korean Peninsula, which needs to be reunified and grow pie in order to fight against the neighboring powers China, Russia, and Japan, is thanks to you. It has been divided for 80 years and the Korean Peninsula will be divided forever unless the US policy changes. Once Korea is reunified, the meaning of the USFK stationing will disappear, and the US, which now has to completely contain China and Russia, will rather pay tens of trillions of trillions of won in base usage fees, etc. An astronomical amount should be given to South Korea. Currently, South Korea is providing 1.5 trillion won a year and ten times as much land as Yeouido for free. Therefore, even if North Korea makes good offers such as unconditional dialogue for the benefit of the United States, the United States will not They try not to respond to the dialogue by tackling nuclear disarmament. In the midst of unconditional dialogue, nuclear weapons are to be released. South Korea, the 12th largest economy in the world, flies away from the unfair SOPA revision and humiliating diplomacy with the US with the confidence that it can stand alone even if USFK is withdrawn. Unification will come closer only if the will of the Koreans is gathered. No matter how well you explain it, some over 60s were brainwashed by the military dictatorship of Chun Doo-hwan, Chun Doo-hwan, in South Korea based on the pro-Japanese forerunner of the Kukjim Party under the 6.25 trauma of the Cold War and media control. The brainwashed conservatives of the 30% concrete blind support group in the North may be trembling that there is a risk of unification."
2022.06.25 06:11,cacao,"Up until now, Black Monday has always been there, but I think it's the first time I've seen a lit Monday."
2022.06.25 08:48,cacao,Only Nachanti who came out with anti-zoom is so anxious
2022.06.25 11:33,cacao,"Hehe Heh, another rebound is coming~~ At least... Until Tuesday... I'll come back for a rebound again... Shiba... Everyone be rich! This...is...rebound...sell...isn't it? Isn't it? Everyone be rich! I feel good~~"
2022.06.25 11:49,cacao,"87000 possible, which is the bullish breakout point. A bear market rally has begun."
2022.06.25 12:22,cacao,●●●Borrower Expectation·As a KAKAO shareholder 66●●●The news that aggressive actions on interest rates will slow due to the future economic downturn Excessive stock price drop for growth stocks An insider who *giga I'm buying now.
2022.06.25 13:47,cacao,"Rating 85,000 won 800 shares Is it possible to escape? Yes 1 No 2 Please comment."
2022.06.25 14:33,cacao,"Looking at cherry-blossom-type YouTube, there is a 20% chance of going to 200,000 won hahahahahahahahahahahaha 50% chance of going to 150,000won Are you kidding me?"
2022.06.25 14:59,cacao,"Ask for 5 billion cherry blossoms, ask for it quickly."
2022.06.25 15:06,cacao,[Reply to deleted post] I can't climb because of degenerative arthritis. Then why not take the elevator?
2022.06.25 15:15,cacao,"I bought some yesterday, when should I sell this? The intestines are fluctuating these days, so I think I need to ride well to make money, but potatoes are not easy."
2022.06.25 15:22,cacao,It's more than half the peak compared to the high point ㅋㅋ There are a lot of dog bugs.
2022.06.25 15:50,cacao,"Yangachi company KAKAO Although KAKAO is very attractive in terms of performance, I think that a company with sales of about 8 trillion won is a very low quality company that eats away at the business of small business owners, not like large IT companies such as golf course booking books, taxis, and screen golf courses. There are many people who say that companies make money, but at least I believe that there is such a thing as Sangdo, so I will never invest in KAKAO even if it makes millions of dollars."
2022.06.25 15:59,cacao,Rating 73200 / 600 I've made it this far.. I think it will come up to the review. Shall we go to the latest gap?
2022.06.25 16:04,cacao,"~~[News] Temporary ban on short selling Democratic Party lawmaker Lee Jae-myung recently proposed to the government a temporary ban on short selling and suspension of fuel tax as a solution to the worsening economy of the people due to high prices, high exchange rates and high interest rates. Rep. Jae-myung Lee today (25th) through his SNS, ""If you let go of your hand saying that there is no countermeasure, the situation will get worse with anxiety. I did. He also emphasized, ""The first step to overcoming the economic crisis is to turn the 'psychological channel' of economic agents into the image of a reliable country."" Rep. Lee said, ""Let's start with what we can do, even if it's small."" ""Let's open a space for individual investors to breathe with the temporary ban on short selling, and let's start with putting out the fire by temporarily suspending the fuel tax."" I will come first,” he emphasized. He also asked the government for review, saying, ""Where is the camp on your side on the people's livelihood and solving economic problems?"" and ""I have proposed a National Emergency Economic Countermeasures Committee in which the ruling and opposition parties gather their strength."" Source: SBS News Original Link: https://news.sbs.co.kr/news/endPage.do?news_id=N1006799242&plink=ORI&cooper=NAVER&plink=COPYPASTE&cooper=SBSNEWSEND"
2022.06.25 16:05,cacao,"Don't worry, I'll keep the 40,000 won support line"
2022.06.25 17:37,cacao,Isn't it time to stop the evaporation of the leading digit 1 and the decline of 1 year?
2022.06.25 18:28,cacao,~~Nasdaq ant surge !!3.5%
2022.06.25 18:48,cacao,"It hasn't even started yet, but the fuss hahahahahahahahahahahahahahad to rebound for a while until autumn We expect a real snowstorm from winter"
2022.06.25 20:11,cacao,YouTube KAKAO free increase... Hero of Yeouido...Is it fake... Fraudsters. Fishermen... How can I sue them... I've captured them...
2022.06.25 20:33,cacao,"am the stock emperor who sheds tears, Dana is the stock emperor who sheds tears. The autobiography of Young-doo Yoo, chairman of Boram Securities Plaza, who became the main character in paying billions of dollars in stock capital gains tax from bad credit. This autobiography is not just for show off to others or for boasting or display to leave a mark on oneself. Until he became the main character of paying 3 billion won in stock capital gains tax, he is delivering the wisdom, blessings and hopes he shared with his acquaintances from the heavens where he truly received help to those who are in dire need. Although this book depicts the success story of a man named 'Young-doo Yoo', the background of his success is clearly different. The stifling struggle between individuals in the stock market and the reality of the global financial structure, which must have been passed through to become a 'stock emperor' that everyone has dreamed of at least once, appears as the main stage. As the title suggests, he overcame all kinds of hardships and adversity by shed two tears to achieve success. The process of struggle to survive in the stock market, where stocks that gave dreams and wealth become pieces of paper overnight, and the history of a wrinkled life with ecstasy, give readers in their 20s and 30s a seed of hope, and they lose their dreams all of a sudden. It is a guidebook sufficient to awaken readers in their 40s and 50s who are weary of Table of Contents First Tears Taste a priceless setback -I am not a stockbroker -Unfortune and good fortune are like old lovers -Counseling with God-Yoo Young-doo and Elliot's fateful meeting Second tears Gorgeous life, rushing to the climax -The return of the king, returning to the stock market -Becoming a myth of a paid investment lecture -Trial that comes again -When there is no place to retreat, the person who becomes stronger is the third tear In the chaos, he takes center stage -Half of my life, a stockman -The myth of billions in stock capital gains tax -Tax-paying super king ant -Secret of Success -Things I want to tell beginners -Third tears that I haven't shed yet Epilogue-Life is like a stock I literally went to the bottom in a folding book I became a bad credit person due to the IMF, and I had nowhere to go, so I slept at Seoul Station I slept and tried to catch my stomach. There were times when a loan shark came with a knife, and I also went to the Han River to die. The shape of the Milky Way was overlapped by Elliott's ladder wave. I wondered if I had seen it wrong, so I jumped up from my seat, rubbed my eyes, and looked again, and it still seemed to slowly approach me in that shape. As if to deliver some kind of revelation... As I expected, on November 7, 2007, the price of Samsung Electronics and Hyundai Heavy Industries became almost the same at around 550,000 won. Now, I finally saw the ghost's reality with my own two eyes. Real ghosts exist! And in 2008, gambling investors became stockbrokers due to the subprime mortgage crisis and were dumped on the street. Not long ago, while paying billions of won in taxes, I made another resolution. I will make the day I pay tens of billions of dollars in taxes. Hundreds of billions of won is a higher figure than most small and medium-sized enterprises (SMEs). I will make a day to pay this amount of tax."
2022.06.25 20:35,cacao,"President Young-doo Yoo, why did he write an autobiography? President Young-doo Yoo, why did he write an autobiography? This autobiography is not just for show off to others or for boasting or display to leave a mark on oneself. Starting with the pure purpose of improving the quality of life by sharing the wisdom, blessings, and hope shared with many acquaintances from the sky where he truly received help until he became the main character of paying 3 billion won in stock transfer tax became What is the main character trying to say in the book? Although this book depicts the success story of a man named 'Young-doo Yoo', the background of his success is clearly different. The stifling struggle between individuals in the stock market and the reality of the global financial structure, which must have been passed through to become a 'stock emperor' that everyone has dreamed of at least once, appears as the main stage. As the title suggests, he overcame all kinds of hardships and adversity by shed two tears to achieve success. The process of struggle to survive in the stock market, where stocks that gave dreams and wealth become pieces of paper overnight, and the history of a wrinkled life with ecstasy, give readers in their 20s and 30s a seed of hope, and they lose their dreams all of a sudden. It is a guidebook sufficient to awaken readers in their 40s and 50s who are weary of The main character, Yoo Young-doo, what kind of person is he? As an autobiography, this book also has numerous episodes. His courage in the process of three disastrous failures is truly astonishing. He believed in his abilities and tried to contact his acquaintances rather than sitting down in a homeless life where he could not solve a meal, and he eventually woke up. Rather, it completes a successful drama that produces greater profits. On the other hand, he is a stockman who rides the super-high-speed elevator of success with betting power and courage unimaginable by ordinary people, but he is also a heart-warming man who relieves stress with a guitar and a few songs and sees an impressive opera dozens of times. 'One more self-congratulations, I met a really nice person.' These are the words of Chairman Yoo Young-doo in the book. Yes. He has a lot of really nice people around him. For example, when he was homeless, he implicitly bought him a bowl of warm rice, believed in his ability and willingly handed money to him, saying he would help him. If you want to pay back that you didn't help yourself, if someone in need like you appears, ask that person to help and send him back. Also, he went down to a prayer center run by his friend to stay, and although it was a small amount of money, he had to stay for a while. Rather than waiting for a good person, I must first become a nobleman. His acquaintances who helped him like this do not help him to achieve greater profit if he succeeds, knowing in advance that he will succeed, but because they genuinely love and trust him. Here, the reader realizes that I can be the attribution next to those who succeed. He also said that if you have only one friend who can truly grieve when you die, that life is a success. Much less, Chairman Yoo Young-doo can be said to be a successful person just by looking at a few acquaintances in this book. As mentioned earlier, his personality is optimistic. With such an optimistic accident, he got up like a dwarf who got up no matter how many times he fell. His unremitting efforts are indispensable when it comes to his rise. It may be considered good fortune to find the right circumstances for him, but such a lucky opportunity only comes to those who work hard. The stock theory from the perspective of Yoo Young-doo He earnestly asks readers to accept the Elliott Wave Theory in their own way and use it in their own way. It is an intangible tool and value that brought him success, but it can be poison for those who do not know the bitter cup of failure and only profit from investment. Moreover, he warns that jumping into the stock market without preparation is dangerous. As his life tells us, investing in stocks is a game you can't win. There are no winners and no losers. Therefore, the most important thing to be wary of before investing in stocks is to dream of success without being able to grasp the reality of capital hidden behind capital like a ghost and interpret other people's theories in your own way like Elliott's theory. Into the book... His autobiography is difficult to pin down. If I had to choose, he did not disclose the know-how that appeals to the eyes and ears, although many people will want to know his own know-how about stocks - which stocks to buy to make money - because it is an autobiography of Chairman Yoo Young-doo, a stock expert. . As with most people up to now, I think this is to raise the alarm for the fluke psychology of readers who want to become the main character of their life with unearned income or stocks. Chairman Yoo Young-doo, as he mentioned in the book's prologue, investing in stocks is not a speculation, but a philosophy and the crystallization of life meditation. However, readers who frequently read books may be reluctant to approach them because their outspoken tone is unfamiliar. His dream journey to shed the third and last tears Nevertheless, after reading this book, it becomes cruel. I want to see the tears in the eyes of Chairman Yoo Young-doo once more. But it's not easy to see. This is because all five of his remaining dreams must come true. I hope the readers will see with their own eyes what that dream is."
2022.06.25 20:48,cacao,"You talk a lot about politics these days! If I had to say a word apart from the stock price, I'd like to criticize the already-selected Yoon Moo-gi! Voting looks to the future, but also judges the past! I have been criticized a lot for the blasphemy of making non-regular workers of public corporations into regular workers unconditionally. That's not fair! I had to either give incentives to the non-regular workers depending on their years of service or have them take the test again, or the starting line. There are many lessons provided by this, but I feel sorry for this. It is a policy that has nothing to do with me, but it is a policy that has made many job seekers in this land despair! graph? Think about that too. What will non-regular workers who become regular workers support again? Using the already irreversible regularization as a stepping stone, he complains about discrimination against others. History proves that the world is never going to go away by death ?Durida of Democratic supporters suffering from the past like a oars"
2022.06.25 21:15,cacao,"The main culprit who made the erroneous investment habit that the stocks were originally like this was that they entered 2020, the period of abnormal rise in the stocks with the most churin. If it bites you a little, you chase it down, and then it goes up unconditionally, so why not buy this? The probability of thinking in this way is very high How other large-cap stocks have moved in the past, what is the company's fundamentals, and how the parent company's valuation changes as it spins off. Studying like that is behind the scenes, I just spend a lot of KAKAO talk and people around me say they made money from it. Starving people who just bought it from anywhere. Starving people who bought it without fear of credit. In the end, all the stocks are learned that way when they were beginners. will never be able to stand up again. Don't lose your hands, especially the hungry. Even if you lose your hand anyway, you forget everything in other sports. Rather, think of saving a portion of your monthly salary, and keep only KAKAO for 5 years and collect it. Then there will definitely be hope. Think carefully. If you were a person with the ability to make money with stocks, you would at least buy it in installments in the undervalued section. Did you get on the last train for a shooting event? Or maybe you lost your hand? It's your defeat that the shooting event didn't even have the basics that stop loss is essential. Take a good look at it and focus on your livelihood. And if you don't want to earn some money and continue studying, then leave the stock market."
2022.06.25 21:53,cacao,"Don't work, get rich. If you get it right, you can fix it, but you have to work hard all day to make sure you're the only one with the same sexuality for the rest of your life. Labor is a thing of the past. In the future era, water rigging experts are treated. After all, you guys don't have the backing, so you can't even get a full-time job, so you're only a prey for service outsourcing companies."
2022.06.25 21:55,cacao,Is it a sale because an IPO is no longer possible?????????
2022.06.25 21:58,cacao,"Even 30,000 won per share is a waste of stock. It's a shame that it's on the KOSPI. It's worse than the stock market on the KOSDAQ"
2022.06.25 22:15,cacao,"DNA testing is required when entering elementary school in Gyeongsang-do... If you grow up without knowing your roots, you will do stupid things like many Gyeongsang-do people today! From my own experiences... One of my bosses always blames Jeon-Radians and often makes local remarks. (For reference, I have been living in PK for 20 years.) When his work doesn't work out, he often makes derogatory comments about Jeolla-do as a habit for his anger. But one day, I saw his first draft. My family was in Jeolla-do... My relatives were still living in Jeolla-do. I was so mysterious about him~ Really shocking shocking What the hell is this person??? I was so curious that I started observing that environment and education. That's why, like in the US, DNA testing should be done in history education!!!"
2022.06.25 22:22,cacao,"Chairman Yoo Young-doo, why did he write an autobiography? Ah, did you bite? Pak Pak I bought some dantachil for 68500."
2022.06.25 22:25,cacao,"Looking at cherry-shaped YouTube, there is a 20% chance of going to 200,000 won hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha"
2022.06.25 22:26,cacao,It's better to just sell It's a short-term rebound. Put it in the second half of the year. Tightening will be finished by the middle of next year.
2022.06.25 22:31,cacao,"Do you have any money for cherries? It's worthwhile to buy from family 15 to 6, and eventually buy again keke Calm down keke What are you doing? beggar family? They say they make people study lol. 8.9.10 Ugh, I was pushed back from the top 10 yuan, it's over ㅇㅋ Admit it"
2022.06.25 22:53,cacao,"Do you have any money for cherries? Boring Family Now, KAKAO Mobility Union is opening up on YouTube keke It's better than three times because there's no union at some point keke Please reflect"
2022.06.25 23:08,cacao,"I'll post a good article on a weekend night ^^ The successful launch of the Danurim takes off as one of the world's 7 largest space powers Full support for the world's best nuclear power industry Reliable and reliable all-time Avengers minister and staff that can be trusted even in the absence of a president Dong-Hun Han's fair rule of law surpassing Islam A major shift in national education for nurturing finished semiconductor manpower by extending the working hours from 52 to 92 hours to provide conditions for anyone who wants to work Promotion of transformation of public corporations into competitive corporations Strengthening the overall virtuous cycle of the economy due to the trickle-down effect through corporate tax cuts of large corporations Global influence invited to NATO conference Is the year too much to look forward to? All of these are great achievements of the Yun government in less than two months!!!!!!! Thank you to everyone who supported President Yoon, who was taught and raised by the people and elected by the people."
2022.06.25 23:09,cacao,"?The Sewol ferry, where 300 people died in Gaya, is buried, and the death of one public official while fleeing North Korea is highlighted so badly that the security forces push it. Be careful not to get hit by a headwind. Do what you have to do, the economy will kill all the people. How long are you going to sell President Moon's shit? That's all you know what to do Erai"
2022.06.25 23:35,cacao,"Yoon Pig University tuition increase, 20s are becoming pigs https://n.news.naver.com/mnews/article/056/0011290514?sid=102 You pigs in their 20s taken by Seok-yeol, the minimum wage is frozen, working hours are increased, the soldiers' clothing and food expenses were cut, and even college tuition was paid more. Is this the world you want? Dog pigs haha I'm glad I'm not in my 20s lol"
2022.06.25 23:39,cacao,Everything is a bubble. The world is also busy buying food. 3 is too much.
2022.06.26 00:41,cacao,"[Women should be science and technology first..] Emotions...and its other name, emotion...and sensibility is what enriches human life... In raising children.. it is also the main channel that forms the bond between the baby and the mother.. Women must first be science and technology!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Women's life itself is a science itself. Characteristics of the body and an in-depth interpretation of plants. Mechanistic and principled consideration and application of the minute details of life. And... in their body care. The tenacious and fierce observation posture of Although it has a scientific and technological mind in a wide range of life's affairs, as if it was mounted as a ???????? It is precisely because of women's """"swordsmanship""""!!!!!!!!!!!!! Scientific and technological mind It is to put more weight on the value of the action on the idea that transcends it. With that, a higher, higher scientific and technological mind, pursuing an ideal beyond that... This is something that is invisible and invisible to the subjects other than women. A more structured, more detailed, and more principled mechanism of reality is ""not ideal"" but has more real value. In other words, in order for emotions to stand out and to be more valuable, which is the emotional code, and to actually become artistic... ................................................. and In order, emotional sensibility sensibility becomes a means to play, social empathy, and human feeling. So, first of all, please give me a ""scientific and technological mind"".. Even if it's aggression.. As if it's mechanical.. ......... Please give me a science and technology mind at the top!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !! Emotions, sensibility, and emotions are only 1 cm away from that scientific and technological mind.... !!!!!!!!!!!!!!!!!! If you do, your sensitivity will automatically follow. Even if I tell you now why this order is important, I do not know why. You will come to realize in principle how to keep The scientific and technological mind is the science and technology people!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! There will not be a single person in science and technology who will argue, object, and oppose this..!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!! ""This attitude of women"" will be the biggest rock in the country and the driving force for the biggest national management at this time when we are going to make the fate of the present 1000 years!"
2022.06.26 00:52,cacao,"Cherokee hyung said on the air that there is a 20% chance of going to 200,000. Just 120,000. When they give you a rebound, they sell it all kekekeke Hahahahahahahahahahahahahahahahahahahahahahahahahaha"
2022.06.26 08:42,cacao,https://youtube.com/shorts/TNzzwVmVFA0?feature=share The reason why only dog countries are falling.
2022.06.26 09:12,cacao,The upper limit is giggling
2022.06.26 09:12,cacao,"I have a headache at -43%, but looking at the chart, it's peaking and those who still have it will lose almost 60%. That's higher than the loss rate of my Selt brothers who gave up. I hope one day we can rob the Celts and KAKAO."
2022.06.26 09:15,cacao,https://youtube.com/shorts/gVXEJXs8k8g?feature=share irretrievable
2022.06.26 09:23,cacao,"In June, 40 countries ranked No. 1 KOSDAQ 16% 2nd KOSPI 11.8 9%"
2022.06.26 10:39,cacao,"Selling at a flat price of 173,000 won and 66700 won ㅠㅠ"
2022.06.26 10:41,cacao,The stock market lags behind the original real estate market. What do you think the real estate market will look like in the future?
2022.06.26 11:43,cacao,Sale loan. Good very good~~~
2022.06.26 11:48,cacao,Congrats to the 2 people who took the picture of Mr. Yun. Are there any foreigners left?
2022.06.26 11:56,cacao,"I picked it up from the bottom of 70,000 won!! If it goes up on Monday, I'll have to sell it~~ Oh yeah'"
2022.06.26 12:23,cacao,"Facts~~Looking at Ukraine~~~ (violation of the Budapest Declaration (Russian, US, English) China When Russia fires a nuclear weapon on our people ~ The US is getting nuclear, but will it launch a nuclear weapon for Korea instead? It is ironic ~ an idiot Or you can know!! If Ukraine becomes stronger and the military enters the Russian mainland or fires long-range missiles~ Then, ""Russia will send atomic or hydrogen bombs to Ukraine.~ Ukraine's biggest mistake is its nuclear weapons"" If he had not given up on it, of course, there would be no war at present, and there would be no loss of life and destruction of buildings as a result of the destruction of the family."
2022.06.26 12:49,cacao,"Ha ㅇㅇ I told you to buy it under 70,000 won"
2022.06.26 13:07,cacao,"If it rises to 100,000 won, touch it, and the tursi chart expert"
2022.06.26 13:52,cacao,"From Monday~~ Again, it's going downhill. For a day or two, the main guns are an operation to evict ants."
2022.06.26 14:20,cacao,"Selling at a flat price of 173,000 won and 66700 won ㅠㅠ"
2022.06.26 14:23,cacao,"From Larry Summers' scary warning mockery to craze... Summers' 'Early Recession Theory' that shakes the US E-Daily 2022-06-26 13:27:45 Harvard University Professor Larry Summers, along with City University of New York Professor Paul Krugman and Columbia University Professor Jeffrey Sachs, are the 'three superstars' of American economics. is called He is a genius who became the youngest tenure professor at Harvard University at the age of 28. In particular, he is a 'Democrat' who served as Treasury Secretary in the Clinton administration and as chairman of the National Economic Council (NEC) of the White House in the Obama administration. In the Democratic camp, he has been treated as the best economic elder. For him, the past 1 year and 6 months have been more upsetting than ever. In February of last year, the Washington Post (WP) wrote that “inflation that has not been experienced in a generation will come” was the beginning. In January and February of last year, the US Consumer Price Index (CPI) increased by 1.4% and 1.7% compared to the same month of the previous year. It was still cheap. Nevertheless, Summers has been at the forefront of price warnings, openly criticizing the Biden administration's loose money. In the process, he even had to hear 'stupid' and 'politician' ridicule from Democrats like Krugman. ◇The economics superstar who was ridiculed as a 'stupid' ""In the end, Summers was right."" These days, it is the most talked about word on Wall Street and in academia in the United States. The speculation reached its peak when it became known that President Joe Biden spoke with Summers aside from Treasury Secretary Janet Yellen and Fed Chairman Jerome Powell. President Biden's approval rating is at its worst ahead of the November midterm elections. In a hurry, he sought advice from Summers, who had been critical of him for a year and a half. A Wall Street bond adviser said, ""Now I have no choice but to watch Summers' comments."" So, what is the core of the diagnosis and outlook that Summers is proposing? According to the paper ‘Comparing Past and Present Inflation’ published by Summers this month, the CPI growth peak of 14.8% during the 2nd oil shock from April 1978 to July 1983 was restored in line with modern consumption patterns. As a result of calculation, it was found to be 11.4%. In the case of the first oil shock from June 1972 to December 1976, the highest was 12.3%, and if it is modernized, it becomes 9.1%. This is the result of recalculating housing prices that were not properly reflected in the past CPI. The most recent CPI increase of 8.5% last month is not much different from the worst oil shock in the past. ""Inflation right now is much closer to a historic high than the officially published figures,"" Summers said. “Summers is right” His second heavy warning is that Summers pays attention to the relationship between low unemployment and inflation. The U.S. unemployment rate for May was 3.6%. full employment level. However, Summers thinks that this is an optical illusion created by many people who do not work even though they are old enough to work, that is, have left the labor market altogether. In fact, the labor market participation rate (labor force/the economically active population aged 16 and over) in May was 62.3%, lower than February 2020 (63.4%), just before the pandemic. The long-term average of the job opening rate and the retirement rate from 2001 to 2019 is estimated to be 3.1% and 1.9%, respectively. However, now they are 7.0% and 2.9%, respectively. Demand from companies to find people has skyrocketed, meaning that many employees are leaving in pursuit of higher salaries. In a recent 'The Conversation' column, Summers argued that ""wage growth today is accelerating at a historic pace at 6.6%"" and that ""wages are the ultimate measure of inflation."" ""In these circumstances, there is no basis for optimism that inflation could be lowered to the Fed's 2% target,"" he said. His diagnosis eventually leads to the conclusion that “recession is inevitable.” It is said that unprecedented inflation can be suppressed only when the unemployment rate rises because companies cannot withstand high wages and hire people. “We need an unemployment rate of 7.5% in the next two years, 6% in five years, and 10% in one year,” Summers said. There is no basis for a 'soft landing' of lowering inflation to the Fed's target of 2% without a recession. Summers appeared on Bloomberg TV again on the 24th (local time) and warned of an early recession, saying, ""There is a 75-80% chance of a recession in the next two years. A portfolio manager at a Wall Street financial company said, “Summers’ analysis that the unemployment rate just before the successful soft landing in 1984 was over 10% is impressive,” said a portfolio manager at a Wall Street financial company. Summers' early recession is shaking the US more convincingly than last year's high inflation warning. https://m.newspic.kr/view.html?nid=2022062613274522970&pn=179&rssOption=RECOM&recommend_market=false"
2022.06.26 15:03,cacao,https://youtube.com/shorts/gVXEJXs8k8g?feature=shareOriginal : Naelo Nambul
2022.06.26 15:11,cacao,Waiting for tomorrow Can it show a surge for two days in a row?
2022.06.26 15:31,cacao,Search on June 26 Stocks that can surge on June 27 Search on June 26 Stocks that can surge on June 27 https://yyo.kr/bbs/board.php?bo_table=vip&wr_id=4
